SMILES,Optimized Energy,Best Conformer ID
CCO,1.0744756757427245,0
CCN,1.2914713945075231,0
CCC,0.9829336744184126,0
C1=CC=CC=C1,10.544731800623904,0
CC(C)O,2.6072898697515283,0
CC(=O)O,1.5409672049908614,0
CNC,3.0527616294712074,0
C1CCCCC1,6.517950141438,0
C1=CN=CN1,35.454949586525686,0
C(CCl)Br,0.2799461543399239,0
